Date,Time,Open,High,Low,Close,Volume
02-06-2023,10:15,9898.29,9903.29,9893.53,9903.05,30913
02-06-2023,10:30,9903.05,9916.22,9902.1,9916.21,6101
02-06-2023,10:45,9916.21,9917.03,9906.58,9907.05,48116
02-06-2023,11:00,9907.05,9908.44,9901.75,9902.18,4265
02-06-2023,11:15,9902.18,9906.2,9898.18,9903.14,46990
02-06-2023,11:30,9903.14,9904.39,9891.01,9901.07,13760
02-06-2023,11:45,9901.07,9903.84,9888.74,9889.17,15883
02-06-2023,12:00,9889.17,9892.17,9886.24,9890.13,39170
02-06-2023,12:15,9890.13,9891.14,9870.15,9876.02,19267
02-06-2023,12:30,9876.02,9881.08,9865.99,9867.36,37200
02-06-2023,12:45,9867.36,9867.36,9821.22,9829.18,36110
02-06-2023,13:00,9829.18,9831.93,9813.78,9817.97,10733
02-06-2023,13:15,9817.97,9818.85,9811.41,9811.75,48373
02-06-2023,13:30,9811.75,9818.29,9801.43,9801.48,11123
02-06-2023,13:45,9801.48,9808.46,9800.64,9806.05,23341
02-06-2023,14:00,9806.05,9820.88,9805.91,9814.47,37705
02-06-2023,14:15,9814.47,9817.23,9805.82,9806.82,17773
02-06-2023,14:30,9806.82,9808.69,9781.52,9789.31,24500
02-06-2023,14:45,9789.31,9796.56,9779.38,9783.75,12179
02-06-2023,15:00,9783.75,9793.75,9777.68,9790.25,12123
02-06-2023,15:15,9790.25,9792.32,9779.6,9790.06,3149
02-06-2023,15:30,9790.06,9792.31,9779.24,9780.7,38378
05-06-2023,09:15,9714.05,9740.73,9706.51,9737.1,9709
05-06-2023,09:30,9737.1,9763.93,9733.36,9757.22,19749
05-06-2023,09:45,9757.22,9761.94,9742.11,9755.46,33102
05-06-2023,10:00,9755.46,9765.88,9753.69,9762.26,15466
05-06-2023,10:15,9762.26,9767.17,9760.41,9763.54,24145
05-06-2023,10:30,9763.54,9766.6,9749.27,9753.2,23332
05-06-2023,10:45,9753.2,9779.75,9751.11,9770.56,6680
05-06-2023,11:00,9770.56,9776.08,9769.45,9774.75,22359
05-06-2023,11:15,9774.75,9776,9762.53,9770.3,41337
05-06-2023,11:30,9770.3,9773.86,9751.44,9752.09,48019
05-06-2023,11:45,9752.09,9783.42,9749.35,9783.33,39928
05-06-2023,12:00,9783.33,9791.08,9782.83,9783.17,8892
05-06-2023,12:15,9783.17,9809.09,9779.07,9798.59,46062
05-06-2023,12:30,9798.59,9812.01,9791.82,9810.44,40566
05-06-2023,12:45,9810.44,9811.2,9794.96,9795.6,12064
05-06-2023,13:00,9795.6,9812,9784.23,9809.28,11906
05-06-2023,13:15,9809.28,9810.67,9806.48,9808.67,23311
05-06-2023,13:30,9808.67,9811.53,9804.65,9809.74,1448
05-06-2023,13:45,9809.74,9813.49,9801.45,9803.6,22164
05-06-2023,14:00,9803.6,9807.24,9795.34,9796.45,40871
05-06-2023,14:15,9796.45,9806.51,9786.58,9802.93,14082
05-06-2023,14:30,9802.93,9804.42,9783.74,9785.04,30132
05-06-2023,14:45,9785.04,9792.72,9781.72,9785.06,2552
05-06-2023,15:00,9785.06,9791.28,9778.95,9787.79,16267
05-06-2023,15:15,9787.79,9804.03,9784.09,9801.41,9387
05-06-2023,15:30,9801.41,9807.06,9800.12,9806.8,23448
06-06-2023,09:15,9747.58,9756.82,9743.82,9745.07,9546
06-06-2023,09:30,9745.07,9753.13,9742.09,9743.23,33980
06-06-2023,09:45,9743.23,9743.5,9732.86,9734.55,20607
06-06-2023,10:00,9734.55,9737.45,9720.68,9721.9,40073
06-06-2023,10:15,9721.9,9726.04,9720.92,9724.56,42298
06-06-2023,10:30,9724.56,9728.55,9699.03,9699.88,11412
06-06-2023,10:45,9699.88,9701.74,9685.82,9690.62,12327
06-06-2023,11:00,9690.62,9701.65,9680.66,9697.26,18869
06-06-2023,11:15,9697.26,9699.76,9690.21,9694.65,14628
06-06-2023,11:30,9694.65,9695.2,9689.43,9691.18,44430
06-06-2023,11:45,9691.18,9700.39,9689.84,9699.08,21433
06-06-2023,12:00,9699.08,9705.39,9698.45,9703.68,2746
06-06-2023,12:15,9703.68,9719.96,9697.68,9712.05,12322
06-06-2023,12:30,9712.05,9729.13,9708.33,9721.49,15452
06-06-2023,12:45,9721.49,9726.66,9714.79,9718.84,39441
06-06-2023,13:00,9718.84,9733.13,9715.81,9724.84,48255
06-06-2023,13:15,9724.84,9730.28,9719,9720.01,35268
06-06-2023,13:30,9720.01,9727.56,9712.57,9715.7,29124
06-06-2023,13:45,9715.7,9718.05,9712.05,9712.68,40710
06-06-2023,14:00,9712.68,9724.85,9708.71,9723.32,42460
06-06-2023,14:15,9723.32,9738.95,9718.11,9732.28,22783
06-06-2023,14:30,9732.28,9734.7,9694.78,9698.9,15007
06-06-2023,14:45,9698.9,9729.99,9697.49,9722.22,8991
06-06-2023,15:00,9722.22,9732.68,9721.87,9726.73,18946
06-06-2023,15:15,9726.73,9736.17,9708.06,9716.73,15656
06-06-2023,15:30,9716.73,9739.05,9711.9,9738.03,45591
07-06-2023,09:15,9768.53,9777.88,9761.44,9775.37,22664
07-06-2023,09:30,9775.37,9776.94,9772.92,9773.95,8242
07-06-2023,09:45,9773.95,9787.39,9763.2,9775.06,31507
07-06-2023,10:00,9775.06,9807.05,9771.35,9795.87,29517
07-06-2023,10:15,9795.87,9802.22,9791.31,9799.08,14519
07-06-2023,10:30,9799.08,9804.28,9784.14,9792.42,48334
07-06-2023,10:45,9792.42,9793.32,9782.01,9790.03,25242
07-06-2023,11:00,9790.03,9800.78,9770.33,9778.21,45906
07-06-2023,11:15,9778.21,9784.6,9778.09,9782.12,24395
07-06-2023,11:30,9782.12,9788.33,9768.63,9777.25,17595
07-06-2023,11:45,9777.25,9782.29,9768.97,9771.54,15971
07-06-2023,12:00,9771.54,9772.74,9756.74,9759.51,48918
07-06-2023,12:15,9759.51,9762.46,9753.08,9759.38,7238
07-06-2023,12:30,9759.38,9774.2,9750.92,9767.63,16494
07-06-2023,12:45,9767.63,9771.16,9745.38,9751.68,9186
07-06-2023,13:00,9751.68,9764.9,9744.35,9763.35,30238
07-06-2023,13:15,9763.35,9763.96,9762.46,9763.96,22032
07-06-2023,13:30,9763.96,9765.58,9739.68,9744.92,48395
07-06-2023,13:45,9744.92,9783.16,9737.95,9776.83,28052
07-06-2023,14:00,9776.83,9793.31,9773.54,9784.33,8331
07-06-2023,14:15,9784.33,9785.9,9773.14,9780.02,6231
07-06-2023,14:30,9780.02,9781.78,9777.89,9779.37,30727
07-06-2023,14:45,9779.37,9797.1,9768.04,9793.27,22244
07-06-2023,15:00,9793.27,9798.94,9776.17,9783.49,21245
07-06-2023,15:15,9783.49,9787.31,9777.32,9782.47,45003
07-06-2023,15:30,9782.47,9789.74,9771.18,9773.26,37223
08-06-2023,09:15,9782.87,9807,9778.37,9794.83,33671
08-06-2023,09:30,9794.83,9832.67,9793.91,9824.75,17397
08-06-2023,09:45,9824.75,9825.17,9818.25,9819.63,19814
08-06-2023,10:00,9819.63,9839.68,9809.57,9836.54,6729
08-06-2023,10:15,9836.54,9852.79,9833.22,9852.49,42393
08-06-2023,10:30,9852.49,9860.49,9847.9,9859.11,37610
08-06-2023,10:45,9859.11,9872.56,9858.16,9866.46,17124
08-06-2023,11:00,9866.46,9902.8,9865.65,9888.12,9312
08-06-2023,11:15,9888.12,9902.08,9878.69,9898.49,38740
08-06-2023,11:30,9898.49,9919.73,9896.25,9908.03,38825
08-06-2023,11:45,9908.03,9919.92,9897.7,9901.02,28616
08-06-2023,12:00,9901.02,9902.35,9893.23,9898.92,13920
08-06-2023,12:15,9898.92,9926.52,9895.97,9921.44,16352
08-06-2023,12:30,9921.44,9926.04,9918.01,9918.33,24720
08-06-2023,12:45,9918.33,9922.24,9916.35,9922.09,25841
08-06-2023,13:00,9922.09,9926.25,9893.6,9897.47,28349
08-06-2023,13:15,9897.47,9898.1,9893.34,9895.25,48541
08-06-2023,13:30,9895.25,9908.69,9878.44,9884.47,41342
08-06-2023,13:45,9884.47,9890.87,9882.06,9889.16,36733
08-06-2023,14:00,9889.16,9889.95,9874.82,9880.18,2721
08-06-2023,14:15,9880.18,9887.67,9876.89,9883.06,42242
08-06-2023,14:30,9883.06,9886.99,9857.8,9858.51,6067
08-06-2023,14:45,9858.51,9863.63,9843.1,9846.18,11868
08-06-2023,15:00,9846.18,9858.63,9840.73,9857.36,25785
08-06-2023,15:15,9857.36,9860.24,9838.95,9846.48,18096
08-06-2023,15:30,9846.48,9848.58,9829.48,9838.5,4653
09-06-2023,09:15,9826.94,9840.61,9822.02,9837.01,46973
09-06-2023,09:30,9837.01,9845.28,9835.77,9837.89,44453
09-06-2023,09:45,9837.89,9845.56,9836.89,9840.69,18064
09-06-2023,10:00,9840.69,9844.21,9825.71,9835.18,37649
09-06-2023,10:15,9835.18,9847.18,9829.27,9844.36,40391
09-06-2023,10:30,9844.36,9856.99,9836.8,9846.8,46228
09-06-2023,10:45,9846.8,9848.17,9840.42,9845.01,32187
09-06-2023,11:00,9845.01,9845.31,9838.95,9840.39,16198
09-06-2023,11:15,9840.39,9847.71,9825.41,9830.6,46077
09-06-2023,11:30,9830.6,9835.84,9815.16,9817.81,21695
09-06-2023,11:45,9817.81,9836.18,9814.34,9835.04,38678
09-06-2023,12:00,9835.04,9837.76,9822.53,9825.99,12822
09-06-2023,12:15,9825.99,9849.73,9821.87,9839.62,8921
09-06-2023,12:30,9839.62,9847.2,9839.52,9841.45,19313
09-06-2023,12:45,9841.45,9846.97,9832.67,9837.91,39901
09-06-2023,13:00,9837.91,9845.19,9826.61,9834,11295
09-06-2023,13:15,9834,9842.47,9830.83,9834.86,24225
09-06-2023,13:30,9834.86,9841.48,9817.87,9819.1,30673
09-06-2023,13:45,9819.1,9820.48,9816.77,9818.12,46968
09-06-2023,14:00,9818.12,9821.26,9800.63,9808.83,30755
09-06-2023,14:15,9808.83,9814.95,9795.25,9797.78,1015
09-06-2023,14:30,9797.78,9802.26,9762.38,9765.1,27289
09-06-2023,14:45,9765.1,9767.32,9754.71,9755.46,34212
09-06-2023,15:00,9755.46,9770.17,9751.6,9769.72,24817
09-06-2023,15:15,9769.72,9790.21,9766.94,9785.7,3103
09-06-2023,15:30,9785.7,9792.47,9784.99,9792.31,37607
12-06-2023,09:15,9757.74,9796.22,9757.48,9782.82,39545
12-06-2023,09:30,9782.82,9797.18,9779.17,9790.65,13285
12-06-2023,09:45,9790.65,9800.67,9786.08,9799.25,44559
12-06-2023,10:00,9799.25,9804.81,9779.26,9780.62,5945
12-06-2023,10:15,9780.62,9786.42,9777.36,9783.87,39763
12-06-2023,10:30,9783.87,9784.97,9761.45,9766.02,18236
12-06-2023,10:45,9766.02,9771.6,9752.66,9754.63,38709
12-06-2023,11:00,9754.63,9758.01,9733.91,9736.88,32176
12-06-2023,11:15,9736.88,9741.04,9711.53,9711.89,36085
12-06-2023,11:30,9711.89,9716.23,9681.47,9689.02,28051
12-06-2023,11:45,9689.02,9693.3,9684.65,9689.85,13272
12-06-2023,12:00,9689.85,9700.24,9684.63,9697.17,13478
12-06-2023,12:15,9697.17,9729.48,9685.59,9721.93,33159
12-06-2023,12:30,9721.93,9729.54,9715.75,9725.85,25537
12-06-2023,12:45,9725.85,9728.56,9705.84,9715.25,6865
12-06-2023,13:00,9715.25,9721.04,9710.16,9712.01,7923
12-06-2023,13:15,9712.01,9715.01,9702.6,9704.59,16945
12-06-2023,13:30,9704.59,9710.8,9699.32,9707.93,40879
12-06-2023,13:45,9707.93,9711.75,9697.49,9698.2,44009
12-06-2023,14:00,9698.2,9702.9,9672.61,9678.81,35436
12-06-2023,14:15,9678.81,9699.96,9670.64,9690.74,44595
12-06-2023,14:30,9690.74,9700.11,9650.9,9656.42,10151
12-06-2023,14:45,9656.42,9666.61,9633.87,9634.61,47679
12-06-2023,15:00,9634.61,9656.26,9631.99,9654.94,5888
12-06-2023,15:15,9654.94,9658.71,9642.53,9644.86,24279
12-06-2023,15:30,9644.86,9658.44,9635.88,9654.64,28860
13-06-2023,09:15,9593.15,9604.81,9591,9597.61,40425
13-06-2023,09:30,9597.61,9602.05,9585.99,9591.74,37175
13-06-2023,09:45,9591.74,9603.48,9585.28,9601.11,12618
13-06-2023,10:00,9601.11,9602.78,9577.21,9586.92,26018
13-06-2023,10:15,9586.92,9593.68,9584.61,9590.96,47118
13-06-2023,10:30,9590.96,9595.44,9586.93,9592.97,2701
13-06-2023,10:45,9592.97,9596.22,9573.95,9582.72,34495
13-06-2023,11:00,9582.72,9594.75,9575.46,9591.97,43169
13-06-2023,11:15,9591.97,9595.84,9578.93,9580.7,34095
13-06-2023,11:30,9580.7,9582.77,9554.24,9558.29,27336
13-06-2023,11:45,9558.29,9579.76,9555.78,9570.24,37958
13-06-2023,12:00,9570.24,9571.79,9547.63,9549.69,19443
13-06-2023,12:15,9549.69,9555.54,9542.81,9544.62,36679
13-06-2023,12:30,9544.62,9563.14,9539.85,9558.67,14251
13-06-2023,12:45,9558.67,9566.79,9555.84,9564.35,31601
13-06-2023,13:00,9564.35,9584.31,9556.4,9579.08,38148
13-06-2023,13:15,9579.08,9601.85,9577.68,9597.47,44666
13-06-2023,13:30,9597.47,9598.04,9583.48,9585.11,17188
13-06-2023,13:45,9585.11,9588.13,9567.07,9577.12,30411
13-06-2023,14:00,9577.12,9590.12,9561.98,9562.87,5936
13-06-2023,14:15,9562.87,9565.82,9550.21,9553.94,13194
13-06-2023,14:30,9553.94,9565.3,9523.46,9524.47,19061
13-06-2023,14:45,9524.47,9536.13,9518.63,9530.4,35892
13-06-2023,15:00,9530.4,9539.72,9530.08,9539.51,19370
13-06-2023,15:15,9539.51,9547.89,9538.66,9546.32,22863
13-06-2023,15:30,9546.32,9546.33,9541.9,9542.22,7438
14-06-2023,09:15,9536.5,9560.91,9534.64,9556.82,15527
14-06-2023,09:30,9556.82,9563.51,9550.77,9558.45,35467
14-06-2023,09:45,9558.45,9581.91,9553.59,9578.86,47002
14-06-2023,10:00,9578.86,9581.62,9575.12,9580.29,49292
14-06-2023,10:15,9580.29,9582.99,9569.01,9573.96,42100
14-06-2023,10:30,9573.96,9578.59,9572.48,9575.83,41519
14-06-2023,10:45,9575.83,9598.06,9572.38,9592.49,23956
14-06-2023,11:00,9592.49,9595.67,9584.09,9588.6,40868
14-06-2023,11:15,9588.6,9595.33,9570.53,9577.98,15051
14-06-2023,11:30,9577.98,9586.6,9575.59,9584.7,47404
14-06-2023,11:45,9584.7,9593.85,9582.36,9590.96,14858
14-06-2023,12:00,9590.96,9602.64,9584.15,9600.48,22445
14-06-2023,12:15,9600.48,9601.11,9595.99,9596.84,40534
14-06-2023,12:30,9596.84,9618.42,9595.63,9609.94,25966
14-06-2023,12:45,9609.94,9620.33,9603.53,9613.91,15755
14-06-2023,13:00,9613.91,9614.3,9605.24,9607.71,39082
14-06-2023,13:15,9607.71,9610.99,9595.81,9599.85,34721
14-06-2023,13:30,9599.85,9606.87,9592.19,9603.72,49530
14-06-2023,13:45,9603.72,9609.19,9581.98,9591.85,42230
14-06-2023,14:00,9591.85,9598.43,9590.87,9597.67,31985
14-06-2023,14:15,9597.67,9601.82,9589.57,9601.21,5386
14-06-2023,14:30,9601.21,9602.29,9574.62,9576.46,28633
14-06-2023,14:45,9576.46,9578.62,9558.69,9560.76,35331
14-06-2023,15:00,9560.76,9561.22,9555.44,9556.73,19523
14-06-2023,15:15,9556.73,9560.23,9548.25,9550.98,41046
14-06-2023,15:30,9550.98,9563.37,9544.29,9560.84,40245
15-06-2023,09:15,9545.41,9553.76,9543.12,9551.93,13297
15-06-2023,09:30,9551.93,9558.87,9543.44,9552.79,19888
15-06-2023,09:45,9552.79,9559.9,9552.01,9556.71,7238
15-06-2023,10:00,9556.71,9574.65,9554.81,9570.12,35065
15-06-2023,10:15,9570.12,9594.94,9569.29,9589.3,19941
15-06-2023,10:30,9589.3,9611.12,9586.71,9608.27,14093
15-06-2023,10:45,9608.27,9610.44,9600.08,9601.49,26058
15-06-2023,11:00,9601.49,9607.54,9576.09,9582.66,14893
15-06-2023,11:15,9582.66,9590.18,9578.45,9588.89,10956
15-06-2023,11:30,9588.89,9597.32,9583.27,9591.13,34355
15-06-2023,11:45,9591.13,9591.88,9568.08,9576.93,21916
15-06-2023,12:00,9576.93,9598.96,9576.77,9593.67,10596
15-06-2023,12:15,9593.67,9604.67,9590.49,9603.86,32829
15-06-2023,12:30,9603.86,9636.96,9600.03,9635.02,10499
15-06-2023,12:45,9635.02,9650.95,9624.77,9648.31,23804
15-06-2023,13:00,9648.31,9658.77,9638.97,9639.05,15119
15-06-2023,13:15,9639.05,9642.11,9594.07,9602.96,40632
15-06-2023,13:30,9602.96,9607.03,9592.48,9596.56,22811
15-06-2023,13:45,9596.56,9615.77,9595.4,9609.7,6545
15-06-2023,14:00,9609.7,9610.76,9596.68,9600.98,11090
15-06-2023,14:15,9600.98,9627.92,9592.69,9626.27,40125
15-06-2023,14:30,9626.27,9630.98,9593.97,9599.85,12962
15-06-2023,14:45,9599.85,9601.93,9587.5,9588.87,23236
15-06-2023,15:00,9588.87,9591.87,9560.79,9570.05,8736
15-06-2023,15:15,9570.05,9578.35,9555.38,9570,11164
15-06-2023,15:30,9570,9580.6,9567.81,9577.87,26515
16-06-2023,09:15,9586.62,9590.6,9584.33,9585.95,7107
16-06-2023,09:30,9585.95,9597.4,9580.8,9593.15,30180
16-06-2023,09:45,9593.15,9597.24,9579.21,9584.43,10759
16-06-2023,10:00,9584.43,9584.73,9571.23,9574.29,14442
16-06-2023,10:15,9574.29,9578.26,9557.85,9560.31,40870
16-06-2023,10:30,9560.31,9561,9558.68,9559.17,36079
16-06-2023,10:45,9559.17,9565.53,9556.4,9559.67,18410
16-06-2023,11:00,9559.67,9560.9,9549.74,9551.09,35475
16-06-2023,11:15,9551.09,9554.31,9539.67,9541.56,33779
16-06-2023,11:30,9541.56,9568.29,9540.17,9565.81,8266
16-06-2023,11:45,9565.81,9587.51,9562.23,9586.76,14058
16-06-2023,12:00,9586.76,9590.56,9577.1,9579.34,43667
16-06-2023,12:15,9579.34,9613.48,9574.96,9610.1,1490
16-06-2023,12:30,9610.1,9612.83,9600.78,9612.38,26930
16-06-2023,12:45,9612.38,9618.85,9599.87,9605.65,39455
16-06-2023,13:00,9605.65,9614.23,9601.44,9604.53,29744
16-06-2023,13:15,9604.53,9619.53,9600.29,9614.79,22531
16-06-2023,13:30,9614.79,9637.69,9614.21,9631.49,17237
16-06-2023,13:45,9631.49,9639.65,9630.77,9638.79,4605
16-06-2023,14:00,9638.79,9642.73,9637.48,9642.5,7976
16-06-2023,14:15,9642.5,9643.26,9632.19,9634.9,10626
16-06-2023,14:30,9634.9,9637.83,9617.54,9622.8,10907
16-06-2023,14:45,9622.8,9628.55,9621.67,9626.51,40447
16-06-2023,15:00,9626.51,9631.05,9622.05,9629.01,30590
16-06-2023,15:15,9629.01,9629.07,9619.5,9625.41,17810
16-06-2023,15:30,9625.41,9634.56,9622.25,9623.33,45615
19-06-2023,09:15,9634.64,9651.21,9632.44,9647.27,46272
19-06-2023,09:30,9647.27,9667.05,9638.95,9658.82,19391
19-06-2023,09:45,9658.82,9677.27,9647,9674.97,19033
19-06-2023,10:00,9674.97,9677.7,9673.94,9675.78,19119
19-06-2023,10:15,9675.78,9681.92,9663.54,9672.81,17939
19-06-2023,10:30,9672.81,9681.41,9665.75,9666.53,36802
19-06-2023,10:45,9666.53,9667.53,9647.25,9648.4,24876
19-06-2023,11:00,9648.4,9669.19,9642.33,9663.24,28114
19-06-2023,11:15,9663.24,9672.52,9646.97,9654.11,8141
19-06-2023,11:30,9654.11,9676.27,9639.34,9670.58,33020
19-06-2023,11:45,9670.58,9672.49,9654.36,9658.05,11246
19-06-2023,12:00,9658.05,9660.12,9645.07,9650.46,22974
19-06-2023,12:15,9650.46,9655.76,9648.64,9654.79,17033
19-06-2023,12:30,9654.79,9662.53,9652.97,9659.96,19868
19-06-2023,12:45,9659.96,9667.48,9651.55,9655.33,37952
19-06-2023,13:00,9655.33,9660.53,9646.98,9653.5,45681
19-06-2023,13:15,9653.5,9655.67,9650.79,9653.53,32956
19-06-2023,13:30,9653.53,9661.74,9653.36,9657.55,16427
19-06-2023,13:45,9657.55,9663.94,9637.58,9647.57,2429
19-06-2023,14:00,9647.57,9662.36,9645.8,9657.89,41395
19-06-2023,14:15,9657.89,9668.26,9654.18,9664.1,2494
19-06-2023,14:30,9664.1,9666.97,9629.16,9641.86,34121
19-06-2023,14:45,9641.86,9652.05,9638.07,9646.88,42505
19-06-2023,15:00,9646.88,9647,9635.21,9644.15,31356
19-06-2023,15:15,9644.15,9645.46,9617.64,9626.92,19946
19-06-2023,15:30,9626.92,9627.06,9604.56,9609.96,30221
20-06-2023,09:15,9612.14,9645.74,9609.88,9639.25,26159
20-06-2023,09:30,9639.25,9640.19,9634.07,9635.4,31266
20-06-2023,09:45,9635.4,9644.16,9629.19,9630.99,6621
20-06-2023,10:00,9630.99,9632.46,9620.81,9625.74,3764
20-06-2023,10:15,9625.74,9648.29,9618.86,9645.38,13745
20-06-2023,10:30,9645.38,9659.39,9642.59,9658.48,36079
20-06-2023,10:45,9658.48,9660.64,9648.58,9649.31,41109
20-06-2023,11:00,9649.31,9650.88,9640.43,9640.77,24391
20-06-2023,11:15,9640.77,9640.96,9630.7,9634.63,11519
20-06-2023,11:30,9634.63,9635.04,9621.33,9623.38,24173
20-06-2023,11:45,9623.38,9631.33,9620.91,9630.82,18229
20-06-2023,12:00,9630.82,9643.51,9628.44,9633.11,3803
20-06-2023,12:15,9633.11,9642.19,9631.78,9640.48,26094
20-06-2023,12:30,9640.48,9669.92,9636.08,9668.16,38245
20-06-2023,12:45,9668.16,9680.57,9664.43,9676.4,43803
20-06-2023,13:00,9676.4,9692.63,9670.77,9686.58,6771
20-06-2023,13:15,9686.58,9707.53,9685.03,9705.5,39919
20-06-2023,13:30,9705.5,9718.13,9704.06,9712.75,25449
20-06-2023,13:45,9712.75,9725.12,9708.11,9717.94,38283
20-06-2023,14:00,9717.94,9722.28,9700.28,9705.81,15361
20-06-2023,14:15,9705.81,9707.16,9692.9,9695.24,31596
20-06-2023,14:30,9695.24,9695.44,9686.17,9688.36,8324
20-06-2023,14:45,9688.36,9698.35,9686.55,9687.19,31997
20-06-2023,15:00,9687.19,9709.54,9681.45,9706.14,43251
20-06-2023,15:15,9706.14,9707.21,9700.08,9704.13,29241
20-06-2023,15:30,9704.13,9715.14,9702.25,9705.7,42745
21-06-2023,09:15,9688.61,9719.18,9688.6,9718.11,18614
21-06-2023,09:30,9718.11,9736.16,9711.08,9729.33,40976
21-06-2023,09:45,9729.33,9752.04,9727.05,9746.06,48049
21-06-2023,10:00,9746.06,9750.65,9725.3,9728.49,39041
21-06-2023,10:15,9728.49,9747.11,9725.39,9746.98,32193
21-06-2023,10:30,9746.98,9747.05,9725.76,9736.05,16710
21-06-2023,10:45,9736.05,9740.62,9718.21,9723.34,16204
21-06-2023,11:00,9723.34,9724.55,9714.54,9718.8,32446
21-06-2023,11:15,9718.8,9718.93,9689.77,9692.31,35022
21-06-2023,11:30,9692.31,9697.73,9680.78,9697.47,38547
21-06-2023,11:45,9697.47,9699.1,9689.61,9692.85,39074
21-06-2023,12:00,9692.85,9709.96,9692.69,9705.27,12538
21-06-2023,12:15,9705.27,9706.68,9691.56,9696.31,14930
21-06-2023,12:30,9696.31,9719.67,9688.54,9710.26,22896
21-06-2023,12:45,9710.26,9727.74,9707.74,9723.23,7500
21-06-2023,13:00,9723.23,9737.02,9722.5,9731.15,11558
21-06-2023,13:15,9731.15,9732.56,9724.71,9727.13,17359
21-06-2023,13:30,9727.13,9728.56,9715.81,9717.75,48550
21-06-2023,13:45,9717.75,9722.03,9705.31,9711.95,49181
21-06-2023,14:00,9711.95,9721.11,9700.69,9706.12,34453
21-06-2023,14:15,9706.12,9708.45,9701.42,9704.33,37523
21-06-2023,14:30,9704.33,9707.25,9678.3,9681.57,29429
21-06-2023,14:45,9681.57,9686.24,9676.12,9685.05,22220
21-06-2023,15:00,9685.05,9691.07,9677.9,9688.13,23352
21-06-2023,15:15,9688.13,9692.18,9672.91,9676.66,5335
21-06-2023,15:30,9676.66,9678.8,9655.37,9656.01,33140
22-06-2023,09:15,9588.3,9597.39,9579.65,9597.06,42938
22-06-2023,09:30,9597.06,9603.27,9593.9,9595.38,4245
22-06-2023,09:45,9595.38,9614.94,9589.33,9607.6,33719
22-06-2023,10:00,9607.6,9624.87,9607.4,9624.71,44028
22-06-2023,10:15,9624.71,9627.19,9615.83,9620.32,33775
22-06-2023,10:30,9620.32,9633.77,9619.18,9628.55,15770
22-06-2023,10:45,9628.55,9645.48,9625.27,9635.89,34873
22-06-2023,11:00,9635.89,9643.37,9625.1,9629,23464
22-06-2023,11:15,9629,9636.68,9626.81,9631.86,26650
22-06-2023,11:30,9631.86,9640.8,9630.7,9638.59,22032
22-06-2023,11:45,9638.59,9638.94,9632.1,9633.6,30158
22-06-2023,12:00,9633.6,9644.29,9633.56,9644.13,13917
22-06-2023,12:15,9644.13,9663.52,9639.41,9653.51,8461
22-06-2023,12:30,9653.51,9661.16,9652.86,9654.16,4859
22-06-2023,12:45,9654.16,9654.62,9644.77,9645.99,17195
22-06-2023,13:00,9645.99,9654.4,9630.15,9638.07,19048
22-06-2023,13:15,9638.07,9640.14,9613.81,9617.07,21054
22-06-2023,13:30,9617.07,9618.04,9605.5,9610.16,45328
22-06-2023,13:45,9610.16,9622.36,9608.59,9622.12,21347
22-06-2023,14:00,9622.12,9623.91,9611.63,9614.65,17139
22-06-2023,14:15,9614.65,9624.41,9611.79,9619.94,2923
22-06-2023,14:30,9619.94,9626.62,9606.19,9608.01,25262
22-06-2023,14:45,9608.01,9624.96,9603.09,9619.66,24479
22-06-2023,15:00,9619.66,9625.46,9605.97,9606.7,12899
22-06-2023,15:15,9606.7,9609.15,9599.14,9600.84,40294
22-06-2023,15:30,9600.84,9604.67,9599.8,9603.1,46623
23-06-2023,09:15,9550.47,9552.4,9528.85,9540.88,21465
23-06-2023,09:30,9540.88,9543,9523.98,9528.57,20877
23-06-2023,09:45,9528.57,9533.55,9509.98,9517.14,48963
23-06-2023,10:00,9517.14,9522.35,9514.62,9518.88,12172
23-06-2023,10:15,9518.88,9526.33,9512.91,9521.72,8651
23-06-2023,10:30,9521.72,9527.78,9517.1,9521.74,37081
23-06-2023,10:45,9521.74,9528.16,9515.42,9515.69,11250
23-06-2023,11:00,9515.69,9528.34,9513.02,9513.18,7816
23-06-2023,11:15,9513.18,9516.71,9498.8,9501.1,1632
23-06-2023,11:30,9501.1,9504.98,9500.04,9504.8,40726
23-06-2023,11:45,9504.8,9511.96,9492.58,9493.16,9494
23-06-2023,12:00,9493.16,9511.03,9491.21,9507.31,1522
23-06-2023,12:15,9507.31,9513.85,9507.01,9512.05,36482
23-06-2023,12:30,9512.05,9512.86,9505.4,9505.54,33786
23-06-2023,12:45,9505.54,9516.87,9500.26,9516.25,17958
23-06-2023,13:00,9516.25,9523.38,9516.11,9522.7,39193
23-06-2023,13:15,9522.7,9541.26,9512.98,9537.14,6769
23-06-2023,13:30,9537.14,9543.63,9535.24,9541.54,49105
23-06-2023,13:45,9541.54,9564.39,9531.21,9549.4,4717
23-06-2023,14:00,9549.4,9551.5,9528.6,9536.51,33331
23-06-2023,14:15,9536.51,9558.15,9534.12,9552.55,2580
23-06-2023,14:30,9552.55,9560.08,9515.15,9525.99,3285
23-06-2023,14:45,9525.99,9526.65,9516.37,9521.18,37654
23-06-2023,15:00,9521.18,9533.31,9514.99,9525.09,12449
23-06-2023,15:15,9525.09,9531.33,9518.22,9523.85,43352
23-06-2023,15:30,9523.85,9532.18,9517.22,9528.91,42664
